Elapsed Time (secs) , euler x , euler y , euler z , quat x , quat y , quat z , quat w
11.73509,57.09,-2.82,1.64,0.0008107044,0.4773459,-0.02844984,0.8782544


11.80419,57.12,-2.84,1.58,0.0002600109,0.4775865,-0.02835319,0.8781271


11.87252,57.13,-2.82,1.52,-0.0001187586,0.477682,-0.02794991,0.8780881


11.93891,57.1,-2.79,1.53,9.034621E-05,0.4774558,-0.02776177,0.8782172


11.96607,57.05,-2.78,1.55,0.000297454,0.4770697,-0.02776836,0.8784266


11.99373,56.96,-2.77,1.56,0.000437576,0.4763793,-0.02773303,0.8788023


12.01894,56.86,-2.67,1.62,0.001337696,0.4756183,-0.02721467,0.8792296


12.04751,56.74,-2.55,1.67,0.002247762,0.4747102,-0.02649945,0.8797402


12.07679,56.68,-2.48,1.7,0.002782071,0.4742568,-0.02608506,0.8799956


12.10177,56.68,-2.48,1.7,0.002782071,0.4742568,-0.02608506,0.8799956


12.13532,56.44,-2.34,1.65,0.003030138,0.4724517,-0.02479706,0.8810024


12.19842,56.32,-2.25,1.56,0.002734513,0.471565,-0.0237314,0.8815077


12.26178,56.27,-2.16,1.55,0.003038356,0.471199,-0.02299678,0.8817219


12.28782,56.24,-2.13,1.54,0.003090837,0.4709755,-0.02272408,0.8818481


12.31393,56.21,-2.07,1.54,0.003343498,0.4707553,-0.02226159,0.8819765


12.34376,56.2,-2.02,1.55,0.00362797,0.4706853,-0.02191762,0.8820214


12.37205,56.17,-2,1.54,0.00363891,0.4704598,-0.02172169,0.8821465


12.3994,56.13,-1.97,1.53,0.003692688,0.470159,-0.02144845,0.8823134


12.4281,56.08,-1.94,1.5,0.003594096,0.4697847,-0.02109287,0.8825217


12.45724,56.04,-1.88,1.5,0.003847481,0.4694867,-0.02062954,0.8826901


12.48453,55.99,-1.82,1.51,0.004179348,0.4691098,-0.02020662,0.8828987


12.51506,55.96,-1.81,1.49,0.004071473,0.4688838,-0.02004665,0.883023


12.54776,55.88,-1.78,1.45,0.003899804,0.4682791,-0.01964913,0.8833535


12.57849,55.83,-1.72,1.45,0.004153546,0.4679032,-0.01918489,0.8835617


12.61199,55.79,-1.67,1.43,0.004210176,0.4676059,-0.01871631,0.8837289


12.67247,55.68,-1.58,1.31,0.003669066,0.4667898,-0.01752914,0.884187


12.74092,55.61,-1.53,1.28,0.00365178,0.4662613,-0.01701897,0.8844758


12.80993,55.5,-1.5,1.3,0.003944477,0.4654133,-0.01686505,0.884924


12.87535,55.33,-1.48,1.23,0.003509548,0.4641129,-0.01642113,0.8856169


12.96784,54.08,-0.91,0.86,0.003074225,0.4545323,-0.0104846,0.8906633


12.99518,53.64,-0.83,0.72,0.002339187,0.4511277,-0.00929859,0.8924079


13.01906,52.34,-0.65,0.33,8.286558E-05,0.4410124,-0.006360869,0.8974785


13.04719,50.45,-0.88,-0.37,-0.006193601,0.4261817,-0.005571028,0.9045992


13.07872,48.02,-2.11,-1.6,-0.02024305,0.4070223,-0.01113722,0.913126


13.14171,44.78,-4.99,-3.53,-0.04502519,0.3816071,-0.02851037,0.9227871


13.21142,40.97,-10.3,-6.84,-0.08701476,0.3529449,-0.06314477,0.9294466


13.27904,36.99,-18.22,-10.83,-0.1383678,0.3259925,-0.1199245,0.9274704


13.33463,36.62,-24.45,-14.08,-0.1797403,0.3293582,-0.161884,0.912694


13.36403,36.28,-28.31,-16.05,-0.2040299,0.3313737,-0.1879709,0.9017928


13.39107,36.28,-28.31,-16.05,-0.2040299,0.3313737,-0.1879709,0.9017928


13.41893,35.33,-33.06,-18.17,-0.22949,0.3300671,-0.2217661,0.8883749


13.45605,34.63,-35.38,-19.1,-0.2400852,0.3277512,-0.2390325,0.8819306


13.49164,32,-44.16,-22.34,-0.2742087,0.3205824,-0.3050136,0.8538169


13.56439,30.68,-49.86,-24.2,-0.2923466,0.3197757,-0.3471757,0.8317127


13.59146,30.76,-50.91,-24.77,-0.2980625,0.3227825,-0.353404,0.8258787


13.62506,31.29,-52.28,-25.77,-0.3085888,0.3306019,-0.3595752,0.8161991


13.65792,32.46,-52.86,-26.75,-0.3199196,0.3423521,-0.3578783,0.807694


13.7325,36.06,-53.25,-29.36,-0.3496035,0.3756545,-0.342112,0.7871597


13.82771,42.21,-51.85,-33.43,-0.3920897,0.4274668,-0.2974939,0.7583107


13.86244,44.62,-50.75,-34.88,-0.4057248,0.4460485,-0.2754396,0.7487063


13.88879,45.76,-50.17,-35.58,-0.4118957,0.4546339,-0.2643417,0.7441595


13.9162,48.05,-48.91,-36.97,-0.4234585,0.4713724,-0.2411022,0.7350922


13.9465,50.01,-47.68,-38.16,-0.4324341,0.4851306,-0.2197914,0.7275581


14.0103,53.05,-44.87,-39.68,-0.4410035,0.504177,-0.1810982,0.7200866


14.05138,53.68,-44.27,-39.98,-0.4424188,0.5079589,-0.1729711,0.7185571


14.08527,55.46,-42.54,-40.63,-0.4446705,0.5181181,-0.1505859,0.7149445


14.11524,55.99,-41.81,-40.61,-0.4433235,0.5205811,-0.1433231,0.7154845


14.14901,56.52,-41.25,-40.65,-0.4427318,0.5233053,-0.1370291,0.7150967


14.21288,58.41,-42.58,-42.54,-0.4601347,0.5386388,-0.1304181,0.6936393


14.27675,58.17,-43.66,-42.3,-0.4612862,0.5381021,-0.1402578,0.6913674


14.29675,57.15,-43.49,-40.88,-0.4509096,0.5299216,-0.1497129,0.7024598


14.33237,56.93,-43.46,-40.62,-0.4489449,0.5281981,-0.1515607,0.7046167


14.36583,56.62,-43.49,-40.25,-0.4463301,0.5258245,-0.15469,0.7073677


14.39871,56.29,-43.48,-39.88,-0.4435653,0.5232688,-0.1575927,0.7103549


14.45768,55.73,-43.36,-39.22,-0.4383631,0.5187442,-0.1618786,0.7159172


14.48228,55.65,-43.29,-39.09,-0.4372541,0.5179912,-0.1622641,0.7170525


14.51102,55.52,-43.21,-38.92,-0.4357955,0.5168571,-0.1629457,0.7186027


14.53706,55.35,-43.05,-38.68,-0.4336271,0.5152907,-0.1635079,0.7209079


14.56761,55.04,-42.77,-38.35,-0.4303692,0.5125899,-0.1641175,0.7246374


14.59839,54.54,-42.43,-37.87,-0.4257133,0.5083932,-0.1656417,0.7299777


14.62608,54.13,-42.12,-37.44,-0.4215604,0.5048465,-0.16679,0.7345733


14.68204,50.26,-39.01,-33.53,-0.381925,0.4704813,-0.173971,0.7762182


14.71663,47.38,-36.54,-30.91,-0.3531284,0.4442384,-0.1750255,0.8045612


14.7457,44.88,-34.01,-28.84,-0.3282261,0.420842,-0.1708927,0.8282242


14.7784,43.77,-32.65,-27.93,-0.3165854,0.4100895,-0.166792,0.8389164


14.80627,41.69,-30.47,-26.54,-0.2979877,0.3905383,-0.1602124,0.856163


14.83768,39.55,-28.39,-25.55,-0.2826414,0.3709046,-0.1525216,0.8713672


14.89919,36.53,-24.96,-24.73,-0.2647019,0.3428522,-0.134923,0.8911684


14.92644,35.77,-24.16,-24.68,-0.2616668,0.3359327,-0.1303832,0.8953657


14.95418,34.3,-22.64,-25.04,-0.2596158,0.3229218,-0.1204211,0.9021196


14.98464,33.28,-20.98,-25.53,-0.2590085,0.3131551,-0.1079143,0.9073053


15.01622,32.27,-19.12,-25.94,-0.2575823,0.3028575,-0.09396195,0.912743


15.06104,30.9,-17.48,-26.01,-0.2538264,0.2895091,-0.08345035,0.9191261


15.13492,26.69,-13.92,-24.86,-0.2352049,0.2491212,-0.06582481,0.9371683


15.17654,24.64,-12.28,-23.68,-0.2216407,0.2290741,-0.05874361,0.9460177


15.21076,22.27,-10.58,-22.38,-0.2070656,0.2061982,-0.05142332,0.9549669


15.23826,21.18,-9.89,-21.74,-0.2002368,0.1957893,-0.04868251,0.9587501


15.27677,19.42,-9.05,-20.64,-0.1891199,0.1793467,-0.04638505,0.9643219


15.34732,13.9,-6.95,-16.2,-0.1468699,0.1280534,-0.04254925,0.9799087


15.38979,13.1,-6.61,-15.48,-0.1400927,0.1205567,-0.04141584,0.9818986


15.42936,9.73,-4.87,-12.86,-0.1150655,0.08893952,-0.03257757,0.9888319


15.4589,9.73,-4.87,-12.86,-0.1150655,0.08893952,-0.03257757,0.9888319


15.49251,6.99,-3.76,-10.6,-0.09414054,0.06369283,-0.02697728,0.993153


15.55245,5.79,-3.14,-9.6,-0.0849186,0.05259946,-0.02304268,0.9947317


15.59307,4.58,-2.68,-8.38,-0.07391774,0.04154697,-0.0203855,0.99619


15.63366,3.94,-2.41,-7.42,-0.06537534,0.03565654,-0.01874932,0.9970472


15.67537,3.24,-2.04,-6.09,-0.05359316,0.02917142,-0.01626768,0.9980041


15.71452,2.89,-1.84,-5.47,-0.04809974,0.02595127,-0.01482982,0.9983952


15.78143,2.84,-1.69,-5.28,-0.04640631,0.02543121,-0.01358602,0.9985065


15.82029,2.85,-1.8,-5.51,-0.04843467,0.02559131,-0.01448915,0.9983933


15.86255,2.92,-1.77,-5.76,-0.05061506,0.02621964,-0.01414101,0.9982739


15.89073,2.92,-1.76,-6.11,-0.05366172,0.02625809,-0.01397375,0.9981161


15.93482,3.03,-1.72,-6.72,-0.05897851,0.02726961,-0.01342885,0.9977964


16.0046,3.74,-2.41,-11.14,-0.09767165,0.0345107,-0.01775262,0.9944617


16.03359,4.19,-2.77,-15.46,-0.1352514,0.0394626,-0.01901921,0.9898424


16.06479,4.35,-2.97,-21.91,-0.1908029,0.04216901,-0.01821479,0.980553


16.10515,4.12,-2.88,-29.35,-0.2539661,0.04112468,-0.01519106,0.966219


16.14807,3.89,-3.17,-32.78,-0.2828042,0.04034888,-0.01694728,0.9581788


16.20882,2.82,-4.38,-48.34,-0.4098803,0.03807468,-0.02478513,0.9110072


16.23931,2.27,-5.44,-51.8,-0.4370697,0.03852296,-0.03403775,0.8979574


16.27851,2.19,-5.49,-53.6,-0.4510948,0.03862693,-0.03413252,0.8909861


16.32206,2.03,-5.46,-54.7,-0.4595809,0.03759489,-0.03416955,0.8866817


16.36423,1.97,-5.48,-55.39,-0.4648924,0.03741802,-0.03434039,0.8839093


16.43435,1.84,-5.51,-55.35,-0.4645425,0.03652432,-0.03511213,0.8841003


16.4728,1.78,-5.41,-55.18,-0.4632192,0.03560583,-0.03463605,0.8848506


16.50817,1.78,-5.41,-55.18,-0.4632192,0.03560583,-0.03463605,0.8848506


16.53405,1.6,-5.5,-54.92,-0.4611477,0.0344968,-0.03613747,0.8859158


16.56244,1.49,-5.5,-54.61,-0.4587145,0.03354728,-0.03667101,0.8871927


16.58996,1.48,-5.49,-54.51,-0.4579377,0.03339794,-0.03666273,0.8875998


16.66055,1.45,-5.5,-54.27,-0.4560672,0.03312816,-0.03692959,0.8885615


16.69828,1.44,-5.46,-54.16,-0.4552145,0.03285659,-0.03669058,0.8890185


16.72761,1.44,-5.42,-54.11,-0.4548301,0.03268219,-0.03639433,0.8892338


16.75947,1.4,-5.33,-54.08,-0.4545929,0.03200598,-0.03586264,0.8894014


16.80648,1.32,-5.35,-54.04,-0.4542553,0.03145154,-0.03634629,0.8895739


16.87901,1.07,-5.39,-53.71,-0.4516066,0.02956044,-0.0377332,0.8909287


16.90353,1.02,-5.32,-53.67,-0.4512871,0.02888324,-0.03739585,0.891127


16.9347,0.98,-5.35,-53.59,-0.4506482,0.02866374,-0.03780679,0.8914399


16.97509,0.96,-5.35,-53.61,-0.4507972,0.02851477,-0.03788046,0.8913663


17.01309,0.91,-5.27,-53.67,-0.451257,0.02783119,-0.03744005,0.8911738


17.07664,0.94,-5.14,-53.82,-0.452448,0.0276008,-0.0362744,0.8906252


17.10228,0.92,-5.07,-53.92,-0.4532266,0.02720061,-0.03578539,0.8902614


17.14802,0.83,-5.03,-54.02,-0.4539798,0.02637465,-0.03580746,0.8899014


17.19248,0.83,-5.03,-54.02,-0.4539798,0.02637465,-0.03580746,0.8899014


17.23138,0.79,-5,-54.06,-0.4542815,0.02595778,-0.03572382,0.8897631


17.28955,0.99,-5,-54.06,-0.4543432,0.02751067,-0.0349309,0.8897164


17.3307,1.04,-5.07,-54.04,-0.4541959,0.02816983,-0.03528127,0.8897572


17.37007,1.27,-5.14,-54.02,-0.4541041,0.03022649,-0.0349186,0.8897508


17.39758,1.59,-5.41,-53.98,-0.4538692,0.03376602,-0.03575961,0.88971


17.42558,1.79,-5.59,-53.95,-0.4536856,0.03602021,-0.0363753,0.8896902


17.45391,2.64,-6.01,-53.68,-0.4518376,0.04418915,-0.03637659,0.8902622


17.52133,3.53,-6.37,-53.42,-0.4500963,0.05243212,-0.03578538,0.8907208


17.56554,4.7,-6.55,-52.98,-0.4470352,0.06209913,-0.03282812,0.8917542


17.5945,5.34,-6.43,-52.77,-0.4455599,0.06656129,-0.02951697,0.8922862


17.62247,5.64,-6.32,-52.64,-0.4446047,0.06844275,-0.02756933,0.8926826


17.66444,6.28,-6.08,-52.36,-0.4425172,0.0724501,-0.02338841,0.8935224


17.73237,7.69,-5.69,-52,-0.4398369,0.08190587,-0.01515066,0.8942066


17.76061,8.39,-5.64,-51.97,-0.4396679,0.08717444,-0.01209507,0.893838


17.79091,8.75,-5.61,-51.95,-0.4395355,0.08986689,-0.01049464,0.8936567


17.83199,10.25,-5.66,-52.08,-0.440673,0.1017509,-0.005016028,0.8918682


17.87381,10.6,-5.83,-52.18,-0.4415544,0.1051204,-0.004906889,0.8910417


17.93233,12.07,-6.53,-52.53,-0.4447263,0.1191922,-0.004341367,0.8876896


17.95905,12.8,-6.88,-52.69,-0.4462087,0.1261736,-0.004058098,0.8859805


17.99933,13.54,-7.22,-52.81,-0.4473844,0.133182,-0.003681977,0.884362


18.04569,14.63,-7.63,-52.95,-0.4487823,0.1431395,-0.002436471,0.8820996


18.09083,15.27,-7.88,-53.02,-0.4495206,0.1490092,-0.001778807,0.8807521


18.14966,16.35,-8.27,-53.22,-0.4513768,0.1587736,-0.0002873763,0.8780945


18.19839,16.71,-8.41,-53.24,-0.4516475,0.1620598,7.530151E-05,0.8773546


18.23797,16.67,-8.38,-53.19,-0.4512393,0.1616403,7.931393E-05,0.877642


18.28039,15.91,-8.2,-52.89,-0.4487838,0.155131,-0.001925054,0.8800703


18.3111,15.18,-8.12,-52.65,-0.4468557,0.1492109,-0.004475511,0.8820635


18.37986,13.55,-7.87,-52.3,-0.4438805,0.1356792,-0.009300583,0.8857058


18.42087,12.23,-7.72,-52.04,-0.4416436,0.1248737,-0.01352655,0.888355


18.45144,10.55,-7.89,-51.69,-0.4387557,0.1124093,-0.02167164,0.8912844


18.48302,8.31,-8.01,-51.18,-0.4343052,0.09527617,-0.03160797,0.895155


18.52407,4.62,-7.49,-50.21,-0.4254124,0.06411026,-0.04203317,0.9017468


18.59192,0.04,-6.62,-49.15,-0.4152085,0.02432934,-0.05236327,0.907892


18.63102,-1.62,-6.04,-48.78,-0.4116524,0.008896472,-0.05380753,0.9097075


18.66083,-3.09,-5.46,-48.58,-0.4095686,-0.004961852,-0.05447569,0.9106379


18.7,-5.06,-4.84,-48.3,-0.4066628,-0.02298479,-0.05653504,0.9115376


18.74101,-5.91,-4.64,-48.17,-0.4053096,-0.0305272,-0.05792777,0.9118314


18.80351,-7.57,-4.03,-47.97,-0.4032394,-0.04601357,-0.05887236,0.9120388


18.83201,-7.84,-3.87,-47.86,-0.4023306,-0.04878749,-0.05850488,0.9123195


18.87324,-8.38,-3.58,-47.67,-0.4007398,-0.05421111,-0.05800701,0.9127453


18.91351,-9.54,-3.25,-47.54,-0.3993506,-0.06468093,-0.05936627,0.9125849


18.95222,-9.89,-3.04,-47.51,-0.3990932,-0.06822297,-0.05889936,0.9124699


19.01872,-10.27,-2.97,-47.54,-0.399191,-0.07147914,-0.05968509,0.9121267


19.05963,-10.15,-3.12,-47.58,-0.3994517,-0.06997465,-0.06048305,0.9120765


19.10533,-8.8,-3.66,-47.75,-0.4011036,-0.05723145,-0.06015107,0.9122621


19.14626,-8.24,-3.94,-47.79,-0.4015182,-0.05176034,-0.0604333,0.912388


19.19321,-6.3,-4.83,-48.04,-0.4039646,-0.03302084,-0.06077804,0.9121558


19.26366,-2.84,-6.72,-48.68,-0.4099924,0.001608829,-0.0635796,0.9098689


19.30575,-0.95,-7.94,-48.88,-0.4122106,0.02111469,-0.06645001,0.9084167


19.3354,0.3,-8.66,-49.08,-0.4143214,0.03373226,-0.06759652,0.9069899


19.36459,1.49,-9.54,-49.26,-0.4162611,0.04643135,-0.07018393,0.9053425


19.40467,2.91,-10.4,-49.61,-0.419759,0.06096527,-0.07163554,0.902748


19.47119,4.96,-11.52,-50.18,-0.4254382,0.08150756,-0.07255084,0.8983847


19.50081,6.17,-12.09,-50.53,-0.4289425,0.09328033,-0.07225613,0.8955926


19.53332,7.08,-12.47,-50.8,-0.431642,0.1019431,-0.07159292,0.893402


19.57713,7.71,-12.8,-50.89,-0.4327682,0.1081154,-0.0717228,0.8921204


19.61519,7.67,-12.61,-50.75,-0.4316317,0.1070226,-0.07051467,0.8928986


19.68133,6.59,-11.92,-50.06,-0.4255177,0.09565638,-0.06974054,0.8971738


19.7118,5.38,-11.28,-49.51,-0.4204412,0.0835204,-0.0695911,0.9007833


19.7533,3.77,-10.14,-48.8,-0.4139128,0.06632582,-0.06690078,0.9054289


19.79465,2.65,-9.18,-48.22,-0.4087599,0.05371927,-0.06360884,0.9088363


19.82204,2.04,-8.86,-48.05,-0.4071105,0.04765325,-0.06331241,0.9099351


19.88297,0.29,-7.85,-47.18,-0.3994079,0.0297069,-0.06171977,0.9142108


19.92485,0.31,-8.18,-47.06,-0.3983879,0.03094826,-0.0643154,0.9144358


19.96343,1.62,-8.9,-47.08,-0.399151,0.04390634,-0.0654961,0.9134883


19.9882,2.03,-9.14,-47.13,-0.3997494,0.04803432,-0.06596163,0.9129853


20.01665,2.46,-9.37,-47.2,-0.4005261,0.05229684,-0.06626391,0.9123886


20.0503,3.87,-10.09,-47.64,-0.404787,0.06626468,-0.06681763,0.9095559


20.12352,5.12,-10.79,-48.27,-0.4105029,0.07898641,-0.06753456,0.9059181


20.16451,5.23,-10.91,-48.47,-0.4121507,0.08039642,-0.0679525,0.9050142


20.19854,5.02,-10.82,-48.52,-0.4124196,0.07844975,-0.06795985,0.905062


20.22779,4.59,-10.7,-48.46,-0.4116898,0.07459265,-0.06859466,0.9056723


20.27054,3.5,-10.19,-48.31,-0.4098742,0.06407813,-0.06854658,0.9073029


20.33834,2.09,-9.62,-48.02,-0.4067926,0.05071427,-0.069189,0.9094838


20.37523,1.52,-9.27,-47.89,-0.4054762,0.04487664,-0.06848087,0.9104314


20.40497,1.25,-9.16,-47.78,-0.4044612,0.04227798,-0.0686019,0.910998


20.44632,1.62,-9.39,-47.8,-0.4047997,0.04603931,-0.06911747,0.9106264


20.48575,1.78,-9.48,-47.81,-0.4049602,0.04763295,-0.06926397,0.9104619


20.54708,2.39,-9.81,-47.91,-0.4060737,0.05369766,-0.06968538,0.9095958


20.58073,2.58,-9.9,-47.95,-0.4064949,0.05554632,-0.06970813,0.9092949


20.6238,2.74,-10.05,-48.02,-0.4071293,0.05738608,-0.07029774,0.9088513


20.6678,2.83,-10.11,-48.07,-0.4075739,0.05834173,-0.07042928,0.908581


20.70869,2.88,-10.16,-48.08,-0.4076782,0.05892042,-0.07064351,0.9084803


20.7762,2.9,-10.28,-48.05,-0.4074388,0.05948287,-0.07154115,0.9084808


20.81403,2.88,-10.29,-47.99,-0.4069494,0.05932196,-0.07172277,0.9086963


20.85516,2.88,-10.28,-47.92,-0.4063954,0.05924302,-0.07167951,0.9089528


20.90162,2.77,-10.3,-47.77,-0.4051337,0.0583461,-0.07230499,0.9095243


20.94245,2.76,-10.29,-47.75,-0.4049699,0.0582191,-0.07227097,0.9096081


21.01373,2.62,-10.24,-47.66,-0.4041734,0.05687587,-0.07241273,0.9100359


21.05167,2.62,-10.27,-47.68,-0.4043282,0.05699339,-0.07264146,0.9099416


21.0969,2.63,-10.27,-47.69,-0.4044139,0.05707913,-0.07260119,0.9099013


21.13721,2.73,-10.3,-47.78,-0.4051878,0.05803493,-0.07244134,0.9095092


21.18234,2.78,-10.27,-47.83,-0.4056199,0.05835815,-0.07200051,0.909331


21.23921,2.84,-10.28,-47.85,-0.405815,0.05888185,-0.07185735,0.9092215


21.26935,2.84,-10.28,-47.85,-0.405815,0.05888185,-0.07185735,0.9092215


21.30865,2.86,-10.28,-47.84,-0.4057482,0.05903427,-0.07179166,0.9092466


21.34867,2.87,-10.27,-47.85,-0.405835,0.05908483,-0.07167161,0.909214


21.37632,2.88,-10.28,-47.84,-0.4057608,0.05919297,-0.07172085,0.9092363


21.4054,2.9,-10.29,-47.82,-0.4056134,0.05937419,-0.0717399,0.9092887


21.46447,2.94,-10.33,-47.79,-0.4053958,0.05981288,-0.07193203,0.9093418


21.50271,2.96,-10.35,-47.77,-0.4052474,0.06002903,-0.07203078,0.9093859


21.54593,2.98,-10.35,-47.76,-0.4051806,0.06018146,-0.0719653,0.9094108


21.57446,2.99,-10.31,-47.76,-0.4051913,0.06012089,-0.07161184,0.9094379


21.60426,2.98,-10.31,-47.73,-0.404947,0.06002277,-0.0716629,0.9095491


21.63846,2.97,-10.31,-47.71,-0.4047819,0.05993088,-0.07170871,0.9096251


21.706,2.92,-10.32,-47.63,-0.4041143,0.05951868,-0.07200642,0.9099253


21.74725,2.92,-10.33,-47.59,-0.4037955,0.05952841,-0.07210678,0.9100583


21.77465,2.91,-10.36,-47.57,-0.4036269,0.05954097,-0.07239114,0.9101097


21.80393,2.89,-10.38,-47.55,-0.4034531,0.05943917,-0.07263114,0.9101744


21.84901,2.86,-10.41,-47.55,-0.4034305,0.05930541,-0.07297551,0.9101656


21.91701,2.85,-10.41,-47.51,-0.4031063,0.0592005,-0.07303138,0.9103115


21.94613,2.86,-10.42,-47.48,-0.4028732,0.05929562,-0.07309133,0.9104037


21.97967,2.86,-10.42,-47.47,-0.4027938,0.05928924,-0.07309651,0.9104389


22.01806,2.86,-10.41,-47.45,-0.4026361,0.05924171,-0.07302723,0.9105173


22.05857,2.88,-10.41,-47.43,-0.4024899,0.05938789,-0.07296732,0.9105772


22.12195,2.93,-10.44,-47.4,-0.4022798,0.05987034,-0.07304624,0.9106321


22.15363,2.95,-10.41,-47.4,-0.402296,0.05992508,-0.07273713,0.9106461


22.19975,2.97,-10.39,-47.4,-0.4023109,0.06001455,-0.07250766,0.9106519


22.23878,2.96,-10.39,-47.33,-0.4017482,0.05989076,-0.07257937,0.9109026


22.28008,2.96,-10.38,-47.33,-0.4017493,0.05985607,-0.07249971,0.9109108


22.3351,2.99,-10.34,-47.31,-0.4016136,0.05994323,-0.07208636,0.9109977


22.37779,2.99,-10.34,-47.29,-0.4014546,0.05993065,-0.07209682,0.9110678


22.4187,3,-10.31,-47.27,-0.4013051,0.05989364,-0.07183324,0.911157


22.46418,2.99,-10.29,-47.24,-0.4010624,0.05972606,-0.07172453,0.9112834


22.50394,2.96,-10.34,-47.22,-0.4008791,0.05964801,-0.07223837,0.9113286


22.5713,2.91,-10.29,-47.18,-0.400535,0.05905214,-0.07203544,0.9115347


22.60987,2.91,-10.24,-47.15,-0.4003018,0.05886043,-0.07165232,0.9116797


22.64058,2.89,-10.24,-47.15,-0.4002893,0.05870131,-0.07172218,0.9116899


22.64719,2.89,-10.23,-47.15,-0.4002904,0.05866674,-0.07164247,0.911698


22.65549,2.88,-10.22,-47.13,-0.4001262,0.05854012,-0.0716079,0.911781


22.66935,2.86,-10.15,-46.98,-0.3989274,0.05804589,-0.07119569,0.9123698


22.67444,2.86,-10.15,-46.98,-0.3989274,0.05804589,-0.07119569,0.9123698


22.68022,2.91,-10.08,-46.8,-0.3975321,0.05809202,-0.07055453,0.9130256


22.68793,2.89,-9.93,-45.92,-0.3905107,0.05688275,-0.06986527,0.9161794


22.696,2.21,-10,-41.86,-0.3573714,0.04907231,-0.07452706,0.9296899


22.70937,0.45,-11.72,-27.96,-0.240708,0.02845574,-0.09812946,0.965205


22.71448,-0.52,-12.83,-21.55,-0.1852821,0.01645792,-0.1106011,0.9763027


22.72548,-1.09,-13.47,-18.82,-0.161262,0.009854622,-0.1172385,0.9798738


22.73611,-2.65,-13.13,-8.68,-0.07252242,-0.01425644,-0.1157104,0.9905293


22.7473,-3.06,-12.18,-5.99,-0.04910664,-0.02097229,-0.107295,0.9927923


22.75365,-3.33,-11.75,-4.8,-0.03866664,-0.02459316,-0.1034359,0.99358


22.75961,-3.51,-11.38,-3.83,-0.03020186,-0.02714623,-0.1000626,0.9941521


22.76504,-3.74,-11,-2.95,-0.02248202,-0.03000505,-0.09659906,0.9946169


22.77095,-3.74,-10.58,-2.39,-0.01774739,-0.03056406,-0.09280531,0.9950568


22.77624,-3.74,-10.58,-2.39,-0.01774739,-0.03056406,-0.09280531,0.9950568


22.78703,-3.52,-10.2,-1.96,-0.01429784,-0.02906722,-0.08936258,0.9954722


22.81638,-3.49,-10.08,-1.68,-0.01192189,-0.02904297,-0.08824572,0.9956039


22.84259,-3.4,-9.98,-1.54,-0.01080161,-0.02838274,-0.0873329,0.9957162


22.87276,-3.36,-9.88,-1.36,-0.009294384,-0.02818483,-0.08641605,0.995817


22.90269,-3.33,-9.78,-1.33,-0.009082429,-0.02795901,-0.0855373,0.9959012


22.93009,-3.3,-9.68,-1.39,-0.00965221,-0.02766616,-0.08468034,0.9959773


22.96014,-3.32,-9.65,-1.43,-0.009992921,-0.02781433,-0.08443099,0.9959909


23.02843,-3.17,-9.46,-1.53,-0.01102017,-0.02646275,-0.08278949,0.9961548


23.07169,-3.07,-9.47,-1.74,-0.01291554,-0.02544017,-0.08291353,0.9961483


23.10149,-3.03,-9.49,-1.83,-0.01372203,-0.02502416,-0.08310253,0.9961323


23.12988,-3,-9.48,-1.89,-0.01426776,-0.02472149,-0.08302497,0.9961386


23.17015,-2.98,-9.48,-1.94,-0.0147169,-0.0245114,-0.08303318,0.9961365


23.23994,-3.02,-9.43,-1.99,-0.01513463,-0.02483138,-0.08261454,0.9961572


23.28074,-3.04,-9.34,-2.07,-0.01583758,-0.02496339,-0.08185229,0.996206


23.31982,-3.06,-9.31,-2.11,-0.01617839,-0.02511406,-0.08160304,0.9962171


23.35999,-3.08,-9.31,-2.12,-0.01625108,-0.02528081,-0.08160806,0.9962112


23.39886,-3.1,-9.24,-2.17,-0.01668891,-0.02543193,-0.08101349,0.9962487


23.46555,-3.07,-9.22,-2.37,-0.01845383,-0.02503366,-0.08087907,0.9962385


23.50981,-3.07,-9.21,-2.41,-0.01880407,-0.02500744,-0.08080087,0.996239


23.55085,-3.05,-9.19,-2.65,-0.02090961,-0.02466868,-0.08067556,0.9962157


