Elapsed Time (secs) , euler x , euler y , euler z , quat x , quat y , quat z , quat w
12.88047,-8.67,-2.51,9.31,0.08255422,-0.07709286,-0.01563452,0.9934772


12.91681,-13.54,-2.67,7.78,0.07008999,-0.1191501,-0.01508707,0.9902844


12.94219,-13.54,-2.67,7.78,0.07008999,-0.1191501,-0.01508707,0.9902844


12.97903,-15.72,-2.7,6.49,0.059275,-0.137817,-0.01556216,0.98856


13.00675,-16.68,-2.84,5.99,0.05526991,-0.1460855,-0.01690938,0.987582


13.0403,-17.6,-2.9,5.65,0.05255635,-0.1539835,-0.01743873,0.9865205


13.07343,-18.01,-2.89,5.52,0.0514863,-0.1574887,-0.01734317,0.9860252


13.10162,-19.78,-2.85,5.15,0.04851278,-0.1726313,-0.01675991,0.9836483


13.13519,-21.88,-2.77,4.66,0.04448776,-0.1905334,-0.01599829,0.9805416


13.20204,-24.85,-2.77,4.14,0.04046131,-0.2158109,-0.01581948,0.9754683


13.27242,-26.29,-2.82,3.85,0.03829399,-0.2280239,-0.0163115,0.9727654


13.30659,-27.27,-2.94,3.61,0.03664466,-0.2363266,-0.01749541,0.9708249


13.33644,-28.37,-3.09,3.43,0.03560906,-0.2456371,-0.018797,0.9685252


13.36895,-29.02,-3.15,3.34,0.0350862,-0.2511234,-0.01929854,0.9671265


13.40038,-30.08,-3.27,3.18,0.03418686,-0.2600524,-0.020347,0.9647746


13.43428,-30.08,-3.27,3.18,0.03418686,-0.2600524,-0.020347,0.9647746


13.46855,-31.55,-3.66,2.88,0.03285015,-0.2724082,-0.02389325,0.961324


13.5055,-32.24,-4.07,2.72,0.03264327,-0.2782064,-0.02751855,0.959572


13.5462,-33.36,-4.5,2.5,0.03214678,-0.2875571,-0.03134231,0.9567106


13.57808,-34.7,-4.98,2.27,0.03184219,-0.2986894,-0.03555879,0.9531559


13.61698,-35.28,-5.42,2.15,0.03218425,-0.3034884,-0.03937074,0.9514772


13.65385,-35.48,-5.92,1.99,0.03224922,-0.3050998,-0.04389181,0.9507616


13.68999,-35.73,-6.19,1.9,0.03231844,-0.3071377,-0.04630237,0.9499885


13.78778,-38.29,-7.79,1.13,0.0315707,-0.3278193,-0.06094157,0.942244


13.87837,-39.72,-8.27,0.73,0.03047176,-0.3392639,-0.06565832,0.9379022


13.97198,-40.81,-8.5,0.44,0.0294269,-0.3479593,-0.06812274,0.9345682


14.05698,-41.93,-8.69,0.14,0.02824497,-0.3568554,-0.07031046,0.9310815


14.0975,-42.13,-8.77,0.05,0.02788704,-0.3584058,-0.07119218,0.9304296


14.1346,-42.31,-8.83,-0.02,0.02761921,-0.3598088,-0.07185498,0.929845


14.17177,-42.66,-8.85,-0.13,0.02701033,-0.362573,-0.07228046,0.9287555


14.21232,-42.58,-9.01,-0.29,0.02616838,-0.3617805,-0.07410149,0.9289451


14.28862,-42.52,-9.22,-0.41,0.02581945,-0.3611573,-0.07619577,0.929028


14.36861,-42.45,-9.52,-0.66,0.0246913,-0.3603312,-0.07942979,0.9291086


14.39796,-42.39,-9.59,-0.74,0.02422131,-0.359767,-0.08026134,0.929268


14.42871,-42.36,-9.62,-0.78,0.02397029,-0.3594862,-0.08063637,0.9293507


14.4593,-42.28,-9.64,-0.83,0.02357119,-0.3587956,-0.08097183,0.9295987


14.48796,-42.16,-9.71,-0.89,0.02321874,-0.3577565,-0.08175159,0.9299397


14.51972,-42.08,-9.79,-0.95,0.0229248,-0.3570377,-0.08260379,0.9301479


14.5479,-42,-9.84,-1,0.02261725,-0.3563352,-0.08318099,0.9303734


14.57525,-41.95,-9.85,-1.03,0.02236853,-0.355904,-0.08336519,0.9305279


14.60743,-41.92,-9.9,-1.09,0.02201525,-0.3555994,-0.08396305,0.930599


14.63967,-41.89,-9.94,-1.13,0.02179298,-0.3553124,-0.08441751,0.9306728


14.72201,-41.76,-9.98,-1.27,0.02068391,-0.3541386,-0.0851997,0.9310743


14.80344,-41.74,-10.02,-1.34,0.02022444,-0.3539093,-0.0857443,0.9311214


14.8972,-41.9,-10.01,-1.38,0.01998813,-0.3551828,-0.08575881,0.9306401


14.93076,-42.23,-9.97,-1.4,0.01994716,-0.3578613,-0.08543912,0.9296438


14.96484,-42.6,-9.87,-1.41,0.01982524,-0.360891,-0.08459614,0.9285516


15.0069,-43.43,-9.72,-1.41,0.01995367,-0.3676634,-0.08323926,0.9260111


15.05109,-43.88,-9.66,-1.42,0.02000428,-0.3713123,-0.08270896,0.9246007


15.09723,-44.81,-9.45,-1.39,0.0202184,-0.3789041,-0.08075719,0.9216838


15.13244,-45.07,-9.34,-1.41,0.01987334,-0.3810212,-0.07989437,0.9208935


15.20768,-45.21,-9.28,-1.5,0.01904693,-0.3821058,-0.07968862,0.9204793


15.32355,-45.06,-9.23,-1.55,0.01837368,-0.3808847,-0.07947817,0.9210171


15.45376,-45.1,-9.17,-1.59,0.01787931,-0.3812011,-0.07912308,0.9209265


15.4998,-45.12,-9.17,-1.61,0.0177324,-0.3813481,-0.07918652,0.920863


15.54928,-45.14,-9.17,-1.61,0.01774622,-0.3815088,-0.07918342,0.9207965


15.59974,-45.18,-9.14,-1.62,0.01759301,-0.3818347,-0.07896973,0.9206826


15.65049,-45.22,-9.12,-1.63,0.01747318,-0.3821568,-0.07883643,0.9205627


15.6879,-45.26,-9.13,-1.65,0.01737361,-0.3824605,-0.07897732,0.9204264


15.79946,-45.26,-9.11,-1.68,0.01706551,-0.3824475,-0.07891695,0.9204427


15.91533,-45.04,-9.02,-1.73,0.01621134,-0.3806799,-0.07839287,0.9212353


16.02202,-44.62,-8.93,-1.8,0.0150622,-0.3772875,-0.07795831,0.9226862


16.13206,-43.45,-8.86,-2.03,0.01217968,-0.3677173,-0.07828083,0.9265569


16.21842,-42.28,-9,-2.54,0.007680614,-0.3578261,-0.0811297,0.9302256


16.31071,-41.16,-8.77,-3.02,0.002269268,-0.348478,-0.08078957,0.933826


16.34952,-40.96,-8.62,-3.07,0.001261538,-0.3468798,-0.07972338,0.9345143


16.38358,-40.91,-8.54,-3.1,0.000737529,-0.346487,-0.07916307,0.9347081


16.42689,-40.59,-8.33,-3.01,0.0006143148,-0.3440293,-0.07718237,0.9357811


16.47171,-40.58,-8.26,-2.96,0.0008036275,-0.3440114,-0.07646147,0.9358467


16.50813,-40.5,-8.16,-2.93,0.0006926451,-0.3434205,-0.07555631,0.9361374


16.54552,-40.35,-8.07,-2.9,0.0005675063,-0.3422523,-0.07473292,0.9366313


16.58455,-40.23,-8.18,-3.13,-0.001060491,-0.3410727,-0.07631644,0.9369334


16.62766,-40.41,-8.3,-3.2,-0.001150046,-0.3424439,-0.07750636,0.9363351


16.66662,-40.34,-8.33,-3.14,-0.0006165298,-0.3418992,-0.07757145,0.9365293


16.74347,-40.11,-8.14,-2.99,-0.0001152567,-0.3402013,-0.075573,0.9373109


16.8188,-38.47,-8.05,-2.94,-0.001045081,-0.3268226,-0.07468204,0.9421298


16.91197,-36.81,-8.17,-3.34,-0.005099895,-0.3128262,-0.07674171,0.9466913


17.02064,-35.55,-8.15,-3.72,-0.009147421,-0.3021512,-0.07751779,0.9500589


17.06262,-35.64,-7.78,-3.95,-0.01198544,-0.3029153,-0.07507042,0.9499806


17.10385,-35.69,-7.43,-4.22,-0.01513105,-0.3033209,-0.07289342,0.9499758


17.14572,-35.11,-7.98,-4.39,-0.01545624,-0.2981284,-0.07781737,0.951223


17.18872,-34.84,-8.6,-4.24,-0.01276524,-0.2956804,-0.08253436,0.9516293


17.27812,-33.87,-8.96,-4.01,-0.01062849,-0.2876045,-0.08483816,0.9539252


17.3704,-31.56,-9.08,-3.78,-0.01012415,-0.2684314,-0.08507129,0.9594816


17.40272,-30.45,-9.07,-3.73,-0.01055099,-0.2591664,-0.08477232,0.9620473


17.43264,-29.75,-9.1,-3.74,-0.01108512,-0.2532639,-0.08498032,0.9635937


17.46629,-26.58,-8.9,-3.73,-0.01375086,-0.226608,-0.08292998,0.9703517


17.50713,-25.01,-8.69,-3.7,-0.01503077,-0.2134022,-0.08089603,0.9734934


17.58661,-22.54,-8.53,-3.69,-0.01696079,-0.1924422,-0.07917237,0.9779622


17.61678,-20.54,-8.39,-3.7,-0.01864555,-0.175393,-0.07768188,0.9812518


17.6548,-16.39,-8.19,-3.69,-0.0216119,-0.1398293,-0.0752221,0.9870776


17.6927,-11.97,-7.97,-3.72,-0.02496013,-0.1017179,-0.07245618,0.9918571


17.76194,-8.65,-7.69,-3.69,-0.02697737,-0.07305224,-0.06925447,0.9945549


17.83914,-2.49,-7.29,-3.61,-0.03004621,-0.01967094,-0.06421079,0.9972899


17.92947,-0.21,-7.32,-3.46,-0.03001105,9.914563E-05,-0.06386162,0.9975075


17.97102,0.65,-7.34,-3.41,-0.0300549,0.007562634,-0.063812,0.9974806


18.01668,2.06,-7.33,-3.37,-0.03048825,0.01981072,-0.06335724,0.9973283


18.05426,3.56,-7.31,-3.31,-0.03078785,0.032826,-0.06279591,0.9970111


18.09605,3.78,-7.34,-3.27,-0.03056849,0.03472506,-0.06300984,0.9969401


18.19059,5.86,-7.38,-3.16,-0.03076805,0.05276271,-0.06284309,0.9961527


18.2951,6.6,-7.39,-2.98,-0.02961387,0.0590979,-0.06282291,0.9958332


18.33321,6.65,-7.39,-2.95,-0.02938057,0.05951596,-0.06282556,0.995815


18.37428,6.83,-7.37,-2.89,-0.02894777,0.06104352,-0.06263749,0.9957471


18.4101,8.22,-7.34,-2.77,-0.0286452,0.07304683,-0.06209775,0.9949811


18.442,8.81,-7.31,-2.7,-0.02833731,0.07812601,-0.06173673,0.9946265


18.47991,8.87,-7.31,-2.68,-0.02819604,0.07863601,-0.06173561,0.9945904


18.51758,8.89,-7.3,-2.61,-0.02759263,0.07877032,-0.061692,0.9945993


18.55309,8.95,-7.26,-2.56,-0.02716429,0.07925813,-0.06136488,0.9945927


18.59258,9.09,-7.1,-2.44,-0.02608925,0.08038629,-0.06002691,0.9946126


18.63984,9.12,-7.04,-2.41,-0.02580372,0.08062256,-0.05952031,0.9946314


18.74906,9.05,-6.84,-2.19,-0.02372225,0.07987566,-0.05795302,0.9948359


18.85985,8.88,-6.83,-2.04,-0.02232719,0.07832258,-0.05800389,0.9949887


18.90675,8.84,-6.79,-2,-0.02193312,0.07795054,-0.0576915,0.9950449


18.94733,8.77,-6.68,-1.95,-0.02139138,0.07730555,-0.05678323,0.9951593


18.99535,8.7,-6.68,-1.94,-0.02126985,0.07669267,-0.05680298,0.9952081


19.04191,8.53,-6.62,-1.89,-0.02071289,0.07518502,-0.05634605,0.9953609


19.0764,8.42,-6.63,-1.89,-0.02066511,0.07423057,-0.05645278,0.9954275


19.11447,8.38,-6.63,-1.9,-0.02073227,0.07388803,-0.05645354,0.9954516


19.15579,8.2,-6.41,-1.87,-0.02024768,0.07228609,-0.05459325,0.9956828


19.19469,8.08,-6.31,-1.8,-0.0195216,0.07119977,-0.05378883,0.9958193


19.28483,7.67,-6.21,-1.7,-0.01840221,0.06757962,-0.05304798,0.9961326


19.3698,7.44,-6,-1.66,-0.01783063,0.06554146,-0.05128165,0.9963717


19.41208,7.37,-5.52,-1.48,-0.01596798,0.06481175,-0.0472198,0.9966518


19.44411,7.43,-5.39,-1.37,-0.01496323,0.06527822,-0.04614336,0.9966874


19.47513,7.46,-5.38,-1.34,-0.01470876,0.06552631,-0.04606962,0.9966783


19.50595,7.47,-5.52,-1.38,-0.01513948,0.06564025,-0.04726314,0.9966083


19.53829,7.45,-5.56,-1.38,-0.01515368,0.06546939,-0.04761369,0.9966027


19.57004,7.31,-5.56,-1.34,-0.01474759,0.06423514,-0.0476546,0.9966872


19.60231,7.15,-5.48,-1.26,-0.01394204,0.06280459,-0.04702306,0.9968199


19.67718,6.32,-5.51,-1.23,-0.01335428,0.0555727,-0.04739845,0.9972395


19.74787,5.34,-5.37,-1.16,-0.01228273,0.04700359,-0.04632065,0.9977446


19.82886,5.46,-5.47,-1.03,-0.01124052,0.04800169,-0.04723293,0.9976665


19.90446,6.26,-5.73,-0.77,-0.00943014,0.05486752,-0.04954072,0.9972193


19.93121,6.61,-5.83,-0.73,-0.009283341,0.05789882,-0.05040201,0.9970062


19.96657,8.77,-6.13,-0.65,-0.009735649,0.07664981,-0.05287839,0.9956073


20.00232,12.17,-6.32,-0.59,-0.01095523,0.1061234,-0.05426819,0.9928106


20.03287,15.01,-6.41,-0.53,-0.01188061,0.1306634,-0.05482595,0.9898384


20.06649,17.15,-6.49,-0.42,-0.01205847,0.149069,-0.0554269,0.9871985


20.14235,17.5,-6.39,-0.32,-0.0112342,0.1520402,-0.05466135,0.9867978


20.21898,22.36,-6.17,0,-0.01043476,0.1936109,-0.0527961,0.9796011


20.24932,25.62,-5.98,0.18,-0.01003559,0.2213367,-0.05121113,0.9738001


20.27943,26.54,-5.89,0.23,-0.009842178,0.2291362,-0.05046551,0.9720355


20.308,28.09,-5.69,0.34,-0.009170563,0.2422408,-0.04886938,0.9689412


20.33366,29.72,-5.45,0.48,-0.00814839,0.2559733,-0.04702489,0.965505


20.36176,32.58,-5.05,0.59,-0.007420112,0.2800055,-0.04372891,0.9589733


20.39302,34.27,-4.91,0.63,-0.007371044,0.2941242,-0.0425511,0.9547911


20.42447,36.9,-4.65,0.73,-0.006800509,0.3159649,-0.04049624,0.9478819


20.45251,38.43,-4.48,0.8,-0.006275941,0.3285967,-0.03920295,0.9436355


20.4814,38.93,-4.37,0.91,-0.005222584,0.3326927,-0.03859029,0.9422309


20.51292,39.28,-4.23,1.01,-0.004108357,0.3355608,-0.03771732,0.9412542


20.58626,39.96,-4.08,1.12,-0.002983092,0.3411323,-0.03679055,0.9392903


20.65417,41.38,-3.94,1.23,-0.002109434,0.3527372,-0.03594735,0.9350293


20.72631,42.4,-3.78,1.3,-0.001354982,0.3610558,-0.03484693,0.931892


20.75665,42.72,-3.75,1.35,-0.0009507244,0.3636475,-0.03475805,0.9308875


20.78232,43.01,-3.72,1.39,-0.0006180538,0.365996,-0.0346399,0.9299713


20.81259,43.16,-3.73,1.44,-0.000289939,0.3671958,-0.03488037,0.9294894


20.8422,43.46,-3.68,1.49,0.0001855058,0.3696232,-0.03463576,0.928536


20.87046,43.57,-3.66,1.52,0.0004600575,0.3705095,-0.03457098,0.9281849


20.90228,43.73,-3.64,1.58,0.0009625444,0.3717913,-0.03460441,0.9276707


20.93033,43.88,-3.63,1.61,0.001192604,0.3729984,-0.03462241,0.9271851


20.96454,44.24,-3.61,1.68,0.001715249,0.3758926,-0.03469405,0.926012


21.00137,44.33,-3.59,1.71,0.001996236,0.3766152,-0.03463247,0.92572


21.03744,44.41,-3.58,1.78,0.002570384,0.3772424,-0.03478358,0.9254575


21.07244,44.53,-3.57,1.85,0.003132131,0.3781923,-0.03493659,0.9250623


21.10522,44.88,-3.54,1.95,0.003931663,0.3809926,-0.03503671,0.9239056


21.17937,46.28,-3.6,2.11,0.004580837,0.3921869,-0.03611082,0.9191651


21.24902,48.31,-3.68,2.27,0.004928056,0.408335,-0.03739288,0.9120526


21.27751,48.91,-3.68,2.34,0.005288027,0.4130819,-0.03767052,0.909899


21.3073,48.9,-3.67,2.38,0.005645088,0.4129921,-0.03773486,0.909935


21.33388,48.87,-3.66,2.4,0.005849928,0.4127501,-0.03772605,0.9100438


21.36408,48.82,-3.62,2.43,0.006249048,0.4123544,-0.03751392,0.9102293


21.39374,48.77,-3.56,2.48,0.006878996,0.4119579,-0.03721454,0.9104165


21.42487,48.73,-3.6,2.52,0.00706571,0.4116156,-0.03767347,0.9105511


21.45271,48.7,-3.69,2.56,0.00706936,0.4113378,-0.03852997,0.9106408


21.48108,48.7,-3.74,2.57,0.006968777,0.4113197,-0.03896295,0.9106314


21.51346,48.71,-3.87,2.61,0.006814992,0.4113464,-0.04013947,0.9105693


21.54682,48.71,-3.94,2.64,0.006801242,0.4113145,-0.040803,0.9105543


21.57733,48.68,-4,2.67,0.006834336,0.4110469,-0.0413853,0.9106487


21.60899,48.66,-4.04,2.69,0.006856563,0.4108682,-0.04177349,0.9107114


21.63577,48.65,-4.06,2.71,0.006947204,0.4107751,-0.04200342,0.9107422


21.66657,48.61,-4.09,2.72,0.006933496,0.410444,-0.04227509,0.910879


21.73791,48.46,-4.17,2.81,0.007417846,0.4091921,-0.04322316,0.9113938


21.80831,48.4,-4.23,2.83,0.007384723,0.4086877,-0.04376753,0.9115943


21.87763,48.33,-4.31,2.85,0.007284509,0.4080966,-0.0444703,0.9118259


21.94894,48.25,-4.37,2.89,0.0074197,0.4074242,-0.0450846,0.9120953


21.97765,48.2,-4.43,2.9,0.007304942,0.407002,-0.04559412,0.9122595


22.01101,48.19,-4.48,2.92,0.007289812,0.4068973,-0.04606221,0.9122826


22.0417,48.19,-4.48,2.93,0.007369422,0.4068933,-0.04609772,0.912282


22.07108,48.2,-4.46,2.93,0.007436749,0.4069798,-0.04593928,0.9122509


22.09823,48.19,-4.49,2.95,0.007492977,0.4068818,-0.04624827,0.9122786


22.12962,48.2,-4.51,2.97,0.007576806,0.4069464,-0.04647903,0.9122373


22.19746,48.23,-4.49,2.99,0.007795229,0.4071841,-0.04639302,0.9121338


22.26334,48.26,-4.46,3.02,0.008129003,0.4074211,-0.04626317,0.9120316


22.2963,48.28,-4.48,3.03,0.008129048,0.4075693,-0.04645918,0.9119554


22.32616,48.28,-4.49,3.04,0.008172899,0.4075617,-0.04657425,0.9119526


22.35322,48.3,-4.51,3.05,0.008172854,0.4077098,-0.04677027,0.9118764


22.38055,48.3,-4.51,3.06,0.00825243,0.4077057,-0.04680585,0.9118757


22.41144,48.3,-4.49,3.08,0.008483077,0.4077046,-0.046718,0.9118785


22.44414,48.3,-4.49,3.09,0.008562653,0.4077005,-0.04675358,0.9118778


22.47031,48.29,-4.52,3.11,0.00861867,0.4076021,-0.04706249,0.9119054


22.50021,48.3,-4.53,3.12,0.008658389,0.407674,-0.04717831,0.9118668


22.53108,48.29,-4.53,3.12,0.008662507,0.4075944,-0.04717756,0.9119024


22.56149,48.28,-4.53,3.13,0.008746207,0.4075107,-0.04721236,0.9119372


22.59324,48.28,-4.55,3.15,0.008833899,0.4074953,-0.0474425,0.9119313


22.62621,48.28,-4.55,3.16,0.008913483,0.4074911,-0.04747806,0.9119305


22.65598,48.28,-4.52,3.17,0.009100268,0.4074978,-0.0472751,0.9119363


22.72658,48.27,-4.51,3.19,0.009299289,0.4074136,-0.04726591,0.9119724


22.79395,48.21,-4.44,3.19,0.00957384,0.4069613,-0.04670435,0.9122004


22.86126,48.21,-4.45,3.21,0.009697366,0.4069495,-0.0468549,0.9121966


22.93113,48.26,-4.49,3.26,0.009931973,0.4073124,-0.0473549,0.9120063


22.95844,48.28,-4.51,3.28,0.0100114,0.407456,-0.04758675,0.9119292


22.996,48.36,-4.55,3.31,0.01007366,0.4080652,-0.04801846,0.9116334


23.02294,48.36,-4.55,3.31,0.01007366,0.4080652,-0.04801846,0.9116334


23.05424,48.42,-4.52,3.33,0.0103151,0.4085452,-0.04785667,0.9114243


23.08266,48.46,-4.5,3.34,0.01044964,0.4088666,-0.04773706,0.9112849


23.11294,48.53,-4.48,3.36,0.01065131,0.4094223,-0.04765605,0.9110372


23.18169,48.64,-4.38,3.39,0.01120384,0.4103216,-0.0469798,0.910661


23.24947,48.63,-4.36,3.4,0.01135937,0.4102455,-0.04685584,0.9106998


23.27797,48.63,-4.36,3.4,0.01135937,0.4102455,-0.04685584,0.9106998


23.3053,48.59,-4.3,3.39,0.01151195,0.4099539,-0.04633966,0.9108556


23.33286,48.49,-4.19,3.38,0.01186757,0.4092033,-0.04542004,0.9112348


23.36509,48.35,-3.98,3.41,0.0129132,0.4081542,-0.04384306,0.9117681


23.39361,48.1,-3.67,3.48,0.0146702,0.406249,-0.0415961,0.9126973


23.42206,47.88,-3.46,3.52,0.01581341,0.404556,-0.04003642,0.9134996


23.44998,47.59,-3.24,3.56,0.01700939,0.4023061,-0.03838233,0.9145421


23.47927,45.61,-2.35,3.65,0.02140713,0.386716,-0.03123474,0.9214212


23.5066,43.48,-1.65,3.61,0.02392415,0.3697519,-0.02503323,0.928485


23.53549,42.44,-1.27,3.57,0.02502592,0.3614303,-0.02159989,0.9318129


23.56407,41.41,-0.92,3.5,0.02572803,0.3531508,-0.01830314,0.9350334


23.59271,40.4,-0.51,3.44,0.02663265,0.3450139,-0.01453903,0.938107


23.62118,38.47,0.3,3.35,0.02846036,0.3293738,-0.007158847,0.9437434


23.64894,37.53,0.54,3.24,0.02828288,0.3216814,-0.004634077,0.9464142


23.67883,37.31,0.61,3.18,0.0279911,0.3198812,-0.00383372,0.9470363


23.74578,34.68,0.95,2.97,0.02720661,0.2981361,0.0001872474,0.9541355


23.81968,31.4,0.98,3.02,0.02768074,0.2707135,0.001099643,0.9622612


23.89145,30.01,0.9,2.97,0.02706356,0.259005,0.0008742256,0.9654964


23.96025,23.46,0.89,2.73,0.02490182,0.2034173,0.002759522,0.9787716


23.99602,21.83,0.87,2.64,0.02405612,0.1894685,0.003090926,0.9815872


24.02884,21.12,0.85,2.6,0.02366151,0.1833783,0.003132396,0.9827526


24.05725,19.89,0.79,2.51,0.02276284,0.1728059,0.00300631,0.9846882


24.08483,18.78,0.75,2.41,0.02181504,0.16325,0.003024816,0.9863389


24.11489,17.39,0.67,2.32,0.02089513,0.151258,0.002718047,0.9882697


24.14681,16.27,0.62,2.26,0.02028768,0.141582,0.002564418,0.9897153


24.2151,14.15,0.47,2.11,0.01877693,0.1232215,0.001801811,0.9922


24.28766,9.86,0.1,1.8,0.01572419,0.08594162,-0.0004805355,0.996176


24.31465,9.06,0.06,1.76,0.01535166,0.07897977,-0.0006911129,0.9967578


24.34334,9.06,0.06,1.76,0.01535166,0.07897977,-0.0006911129,0.9967578


24.36869,7.6,-0.03,1.68,0.01461066,0.06626295,-0.001232787,0.9976944


24.39859,6.32,-0.15,1.57,0.01360741,0.05510133,-0.00206211,0.9983859


24.42719,5.27,-0.31,1.45,0.01251552,0.04593518,-0.003283891,0.9988607


24.45315,4.08,-0.5,1.3,0.01118179,0.0355451,-0.004764088,0.9992941


24.48422,3.48,-0.57,1.25,0.0107519,0.03030765,-0.005302788,0.9994687


24.51122,2.97,-0.73,1.17,0.01004128,0.02584834,-0.006632527,0.9995935


24.53834,2.5,-0.91,1.11,0.009510588,0.02173627,-0.008150204,0.9996852


24.56581,2.16,-1.07,1.04,0.008897592,0.01876212,-0.009506386,0.9997392


24.59684,1.9,-1.17,1,0.008555607,0.01648929,-0.01035288,0.9997739


24.62925,1.33,-1.33,0.93,0.0079799,0.01151083,-0.0116992,0.9998334


24.66125,0.83,-1.4,0.86,0.007415603,0.007150624,-0.01227069,0.9998717


24.73181,0.56,-1.51,0.75,0.006479899,0.004800133,-0.0132084,0.9998803


24.79915,-0.11,-1.53,0.64,0.00559734,-0.001034398,-0.0133458,0.9998947


24.8238,-0.11,-1.53,0.64,0.00559734,-0.001034398,-0.0133458,0.9998947


24.85266,-0.2,-1.56,0.58,0.005084715,-0.001814046,-0.01360412,0.9998928


24.88049,-0.19,-1.53,0.55,0.00482134,-0.001721977,-0.01334324,0.9998979


24.91518,-0.1,-1.39,0.5,0.004373572,-0.0009255179,-0.01212581,0.9999165


24.94409,-0.1,-1.39,0.5,0.004373572,-0.0009255179,-0.01212581,0.9999165


24.97399,-0.06,-1.34,0.45,0.003932835,-0.0005694789,-0.01169129,0.9999238


25.00407,0.05,-1.14,0.4,0.003486138,0.0004015824,-0.009949674,0.9999443


25.03486,0.1,-1.06,0.37,0.003220642,0.0008427554,-0.009252879,0.9999517


25.06315,0.23,-1.05,0.32,0.002774009,0.001981448,-0.0091684,0.9999522


25.09268,0.28,-1.05,0.3,0.002595484,0.00241936,-0.009169188,0.9999517


25.12023,0.42,-0.98,0.27,0.002324746,0.003644889,-0.008560563,0.9999539


25.14948,0.53,-0.9,0.22,0.001883456,0.004609877,-0.007862682,0.9999567


25.22123,0.81,-0.65,0.1,0.000832534,0.007063459,-0.005678314,0.9999586


25.28676,1.06,-0.39,0,-3.14817E-05,0.00925006,-0.00340324,0.9999514


25.31821,1.16,-0.31,-0.05,-0.000463693,0.01012388,-0.002700701,0.999945


25.34901,1.27,-0.18,-0.09,-0.0008027575,0.01108383,-0.001561995,0.9999371


25.37886,1.32,-0.06,-0.12,-0.001053159,0.01151946,-0.0005115012,0.999933


25.40478,1.43,0.33,-0.24,-0.002058286,0.01247267,0.002905694,0.9999158


25.43225,1.54,0.6,-0.31,-0.002634612,0.01342423,0.005271827,0.9998925


25.46302,2.05,1.88,-0.58,-0.004766475,0.01780301,0.01649305,0.999694


25.48961,2.37,2.87,-0.84,-0.006808561,0.0204901,0.02518838,0.9994495


25.51639,2.49,3.36,-0.97,-0.007822136,0.02146942,0.0294932,0.9993038


25.54515,2.65,4.38,-1.22,-0.009752108,0.02269863,0.03844702,0.9989552


25.57321,2.65,4.38,-1.22,-0.009752108,0.02269863,0.03844702,0.9989552


25.60174,2.74,5.53,-1.34,-0.01052322,0.02331534,0.04850179,0.9984955


25.63128,2.74,6.58,-1.27,-0.009689152,0.02323202,0.05763439,0.9980204


25.66214,2.67,7.59,-1.23,-0.009165193,0.02253539,0.06641458,0.9974955


25.73225,2.23,10,-1.63,-0.01247134,0.01814372,0.08740616,0.9959295


25.79824,2.08,12.12,-1.94,-0.01491565,0.01625953,0.1058429,0.994138


25.82451,2.08,12.47,-1.99,-0.01528863,0.01615468,0.1088857,0.9938053


25.85238,1.98,13.19,-2.11,-0.01630358,0.01504633,0.1151299,0.9931027


25.88274,1.89,13.8,-2.24,-0.01742124,0.01402211,0.1204176,0.9924714


25.91739,1.79,14.31,-2.38,-0.01865857,0.01290867,0.1248338,0.9919182


25.94567,1.71,14.7,-2.54,-0.0200708,0.01196065,0.1282125,0.9914715


25.97591,1.63,14.79,-2.64,-0.02101213,0.01113722,0.1289868,0.9913611


26.00838,1.51,15.17,-2.85,-0.02290988,0.009775258,0.1322694,0.9909008


26.03786,1.32,15.9,-3.07,-0.02493579,0.007699402,0.1385557,0.9900107


26.06641,1.26,16.62,-3.29,-0.02681511,0.006726723,0.144773,0.9890786


26.09749,1.17,17.26,-3.52,-0.02883233,0.005481305,0.1502845,0.988207


26.1314,1.15,17.55,-3.62,-0.02968374,0.005094835,0.1527841,0.9878005


26.20504,0.51,18.93,-4.16,-0.03506902,-0.001581362,0.1644944,0.9857531


26.27146,0.14,19.24,-4.35,-0.03721406,-0.005138549,0.1670381,0.9852344


26.30025,-0.02,19.35,-4.42,-0.03804305,-0.006652661,0.1679276,0.9850426


