Elapsed Time (secs) , euler x , euler y , euler z , quat x , quat y , quat z , quat w
0,4.52,-29.38,2.02,0.007038929,0.03367275,-0.2540249,0.9665858


0,4.95,-28.7,2,0.006190959,0.03750831,-0.2483058,0.9679355


0,5.21,-27.28,2.73,0.01241068,0.03854399,-0.2365622,0.9707722


0,3.71,-26.56,3.21,0.01981276,0.02506169,-0.230382,0.9725757


0,2.07,-25.89,3.69,0.02732807,0.01038381,-0.2244297,0.9740517


0,1.42,-25.7,3.83,0.0298231,0.004643121,-0.2226619,0.9744284


0,1.42,-25.7,3.83,0.0298231,0.004643121,-0.2226619,0.9744284


0,-0.45,-25.54,3.39,0.0297148,-0.01036621,-0.2208262,0.9748053


0,-1.88,-25.6,3.34,0.03204787,-0.02244657,-0.2209584,0.974498


0,-2.77,-24.92,3.76,0.03723641,-0.03066462,-0.2148046,0.9754651


0,-3.41,-24.64,4.27,0.04272426,-0.03699356,-0.212046,0.9756242


0,-3.6,-24.35,4.11,0.04165521,-0.03824336,-0.2095577,0.9761598


0,-3.61,-24.31,3.65,0.03774623,-0.03747848,-0.2093652,0.9763896


0,-2.99,-23.91,3.01,0.03108823,-0.03095364,-0.2063311,0.9774982


0,-2.08,-22.97,3.69,0.03515799,-0.02418726,-0.1984027,0.9791911


0,-0.39,-21.55,4.68,0.040745,-0.01097371,-0.1866592,0.9815181


0,0.41,-20.61,3.53,0.02966343,-0.001991219,-0.1789105,0.9834161


0,0.91,-20.12,3.38,0.02765089,0.002664226,-0.1748285,0.9842069


0,1.37,-19.18,2.95,0.02338819,0.007496224,-0.166833,0.9856793


0,1.37,-19.18,2.95,0.02338819,0.007496224,-0.166833,0.9856793


0,0.07,-17.74,2.1,0.0180116,-0.002222118,-0.1541782,0.9878764


0,-2.59,-9.73,0.4,0.005393851,-0.02281449,-0.08470749,0.99613


0,-4.34,-4,-0.44,-0.002513179,-0.03770734,-0.03501951,0.9986718


0,-5.98,5.62,-0.76,-0.009172332,-0.05242249,0.04861075,0.9973989


0,-7.22,10.89,-1.59,-0.01975907,-0.06398854,0.09382311,0.9933339


0,-7.22,10.89,-1.59,-0.01975907,-0.06398854,0.09382311,0.9933339


0,-8.31,14.71,-2.18,-0.02809059,-0.07427458,0.1262902,0.9888099


0,-9.55,17.98,-2.98,-0.03859724,-0.08624174,0.1535292,0.9836165


0,-10.16,20.51,-3.31,-0.04406551,-0.09221725,0.1747397,0.9792958


0,-10.33,21.22,-3.46,-0.04612094,-0.09398079,0.1806204,0.9779657


0,-10.63,22.38,-3.74,-0.04984061,-0.09712727,0.1901606,0.9756644


0,-10.83,23.31,-3.9,-0.05223025,-0.09921318,0.1978552,0.9737977


0,-10.93,23.56,-4.1,-0.05428979,-0.1004419,0.1997612,0.9731697


0,-10.95,23.72,-4.13,-0.05469948,-0.1006858,0.201086,0.9728488


0,-10.91,23.98,-4.16,-0.05507794,-0.1004345,0.2032888,0.9723955


0,-11.04,24.71,-4.23,-0.05645172,-0.1017614,0.209363,0.9708888


0,-11.04,24.71,-4.23,-0.05645172,-0.1017614,0.209363,0.9708888


0,-11.21,25.8,-4.52,-0.06004298,-0.1038922,0.2182556,0.9684863


0,-11.22,26.33,-4.72,-0.06214963,-0.1044403,0.2225533,0.9673157


0,-11.07,26.56,-4.7,-0.06185896,-0.1031706,0.2245975,0.966998


0,-10.55,27.54,-4.65,-0.06110002,-0.09883553,0.2331993,0.9654618


0,-9.89,28.17,-4.51,-0.05898337,-0.09308305,0.2389778,0.9647518


0,-9.4,28.94,-4.5,-0.05834505,-0.08905512,0.245726,0.9634749


0,-9.4,28.94,-4.5,-0.05834505,-0.08905512,0.245726,0.9634749


0,-9.02,29.21,-4.47,-0.05743377,-0.08583745,0.2482143,0.9631838


0,-8.18,29.7,-4.42,-0.05544514,-0.0787478,0.252788,0.9627164


0,-7.1,30.15,-4.49,-0.05384383,-0.06991137,0.2570429,0.9623628


0,-5.94,30.31,-4.85,-0.05431866,-0.06101305,0.2587301,0.9624892


0,-5.04,30.26,-5.49,-0.05764911,-0.05488324,0.2584257,0.9627463


0,-4.48,30.19,-5.77,-0.05872341,-0.05078628,0.2579921,0.9630225


0,-3.02,29.61,-8.47,-0.07808616,-0.04427071,0.2528625,0.9633293


0,-2.73,28.96,-13.94,-0.123374,-0.05322824,0.2453248,0.960084


0,-1.36,28.93,-15.4,-0.1326675,-0.04485399,0.2459791,0.9591046


0,1.01,27.69,-15.35,-0.1275783,-0.0234766,0.2382861,0.9624927


0,1.93,25.95,-14.02,-0.1151566,-0.01110888,0.2248188,0.9675081


0,2.07,24.88,-13.69,-0.1125033,-0.008156682,0.2159491,0.9698672


0,2.13,22.62,-13.58,-0.1122951,-0.005085166,0.196863,0.9739656


0,1.75,18.9,-12.79,-0.1073662,-0.003315297,0.164824,0.9804564


0,1.3,14.74,-12.78,-0.1089227,-0.003094882,0.1287234,0.9856756


0,0.78,10.68,-13.2,-0.1138064,-0.003964185,0.09322575,0.9891114


0,0.76,8.19,-13.6,-0.1176288,-0.001886353,0.07168978,0.9904648


0,0.31,0.81,-15.43,-0.1342228,0.001731787,0.007367676,0.9909223


0,-0.74,-5.89,-17.12,-0.1483173,0.001269793,-0.05176386,0.9875833


0,-0.74,-5.89,-17.12,-0.1483173,0.001269793,-0.05176386,0.9875833


0,-0.88,-7.17,-17.29,-0.1495386,0.001821341,-0.06296904,0.9867471


0,-0.97,-9.22,-17.52,-0.1511253,0.003901084,-0.08071747,0.9852058


0,-1.26,-11.55,-18.01,-0.1546241,0.004943784,-0.1010883,0.9827757


0,-1.14,-15.91,-18.34,-0.1564638,0.01232762,-0.13819,0.977891


0,-1.18,-18.62,-19.05,-0.1616466,0.01674743,-0.1612188,0.9734467


0,-1.23,-19.6,-19.49,-0.1649834,0.01838427,-0.1695342,0.9714426


0,-1.5,-21.08,-20.31,-0.1709651,0.01958137,-0.1823098,0.9680654


0,-1.71,-21.94,-20.96,-0.1757565,0.02020437,-0.1897644,0.9657592


0,-1.97,-22.87,-21.54,-0.1797825,0.02048944,-0.1978837,0.9633797


0,-2.34,-23.71,-21.85,-0.181324,0.0193056,-0.2054576,0.9615281


0,-2.49,-24.04,-21.75,-0.1800433,0.0184116,-0.2084743,0.9611368


0,-2.49,-24.04,-21.75,-0.1800433,0.0184116,-0.2084743,0.9611368


0,-3.04,-24.72,-21.06,-0.1728694,0.01362985,-0.2151098,0.9610714


0,-3.7,-25.17,-20.14,-0.1636356,0.007056105,-0.2199284,0.9616679


0,-4.3,-25.24,-18.67,-0.1500883,-0.0007100006,-0.221377,0.9635689


0,-4.65,-24.45,-15.89,-0.126469,-0.01002258,-0.2150263,0.968333


0,-5.01,-22.44,-13.1,-0.1033343,-0.02041718,-0.1980123,0.9745236


0,-5.15,-19.25,-11.38,-0.09017696,-0.02751604,-0.1705988,0.9808196


0,-5.49,-17.17,-10.29,-0.08144984,-0.03379233,-0.152751,0.9843227


0,-5.94,-16.15,-9.59,-0.07539825,-0.03939363,-0.1440778,0.985903


0,-5.84,-15.22,-8.8,-0.06921832,-0.04019741,-0.1357414,0.9875056


0,-6.48,-14.93,-8.42,-0.06535059,-0.04636578,-0.1334769,0.9878073


0,-6.99,-14.89,-8.3,-0.06374598,-0.05092943,-0.1333688,0.987702


0,-7.48,-14.47,-7.93,-0.06025521,-0.05586495,-0.1298447,0.9881238


0,-7.41,-14.03,-7.33,-0.05543581,-0.05621399,-0.1257244,0.9889187


0,-6.75,-13.75,-6.61,-0.05010202,-0.0514612,-0.1226669,0.9898456


0,-6.29,-13.46,-6.12,-0.04651374,-0.0481609,-0.1197559,0.9905431


0,-6.2,-13.1,-5.83,-0.04428773,-0.04786383,-0.1164881,0.991049


0,-4.73,-11.8,-5.03,-0.03937364,-0.0365004,-0.1044072,0.9930844


0,-4.73,-11.8,-5.03,-0.03937364,-0.0365004,-0.1044072,0.9930844


0,-4.03,-11.2,-4.58,-0.03631373,-0.03106863,-0.09884292,0.9939548


0,-3.58,-10.85,-4.39,-0.03515945,-0.02745431,-0.09561825,0.9944181


0,-2.83,-10.26,-4.02,-0.03271611,-0.02144464,-0.09019618,0.9951555


0,-2.34,-9.68,-3.53,-0.02896196,-0.01773829,-0.08494256,0.9958068


0,-1.95,-9.32,-3.15,-0.02600874,-0.01472081,-0.0816664,0.9962115


0,-2.09,-9.22,-3.11,-0.02557897,-0.0159913,-0.08082325,0.9962718


0,-2.09,-9.22,-3.11,-0.02557897,-0.0159913,-0.08082325,0.9962718


0,-2.04,-9.12,-3.12,-0.02571856,-0.01557446,-0.07994405,0.9963458


0,-1.96,-9.01,-3.17,-0.02622756,-0.01487177,-0.07897618,0.9964205


0,-2.17,-8.88,-4.67,-0.03914792,-0.0157097,-0.07810611,0.9960523


0,-2.43,-9.35,-8.42,-0.07142802,-0.01509457,-0.08281691,0.9938871


0,-2.94,-11.9,-15.34,-0.1300691,-0.01145631,-0.1061048,0.9857447


0,-3.09,-12.97,-19.09,-0.1616983,-0.007697005,-0.1157813,0.9799945


0,-2.41,-12.88,-25.78,-0.219324,0.004645349,-0.1139737,0.968961


0,-1.5,-11.76,-30.7,-0.2620063,0.01456022,-0.1022291,0.9595259


0,2.63,-9.01,-41.27,-0.352919,0.04908381,-0.06542499,0.9320722


0,4.29,-7.7,-46.53,-0.3961256,0.06081007,-0.04689139,0.9149797


0,5.82,-6.7,-51.38,-0.4348764,0.07096998,-0.03062106,0.8971667


0,5.89,-6.43,-51.22,-0.4335912,0.07046638,-0.02833382,0.8979034


0,4.9,-6.1,-48.19,-0.4093762,0.06066977,-0.03110004,0.9098149


0,2.75,-5.21,-44.15,-0.3763342,0.03929007,-0.03309736,0.9250587


0,1.88,-4.4,-41.21,-0.3522061,0.02885232,-0.03015809,0.9349914


0,-0.93,-3.31,-35.06,-0.3008461,0.000963309,-0.02998248,0.9532007


0,-4.48,-3.18,-29.89,-0.2565476,-0.03059847,-0.03686403,0.9653435


0,-5.95,-2.99,-27.53,-0.2362235,-0.04419305,-0.0376512,0.9699628


0,-7.2,-2.37,-24.53,-0.2107001,-0.05695964,-0.03350473,0.9753146


0,-9.79,-1.37,-14.82,-0.1274775,-0.08307509,-0.02281625,0.9880928


0,-10.61,-0.46,-7.71,-0.06657287,-0.09197882,-0.01020403,0.9934807


0,-9.67,0.97,-2.62,-0.02349293,-0.08445433,0.006505545,0.9961291


0,-8.88,1.55,-1.17,-0.01122548,-0.07754166,0.01269426,0.9968451


0,-7.71,2.14,0.31,0.00144319,-0.06716932,0.01881347,0.9975632


0,-7.01,2.28,0.44,0.002615463,-0.06104684,0.02009278,0.9979292


0,-6.67,2.06,0.13,8.663123E-05,-0.05814407,0.01801145,0.9981457


0,-5.36,1.37,0,-0.0005589995,-0.04675443,0.01194215,0.9988348


0,-4.79,0.13,-0.04,-0.0003961682,-0.04178883,0.001118886,0.9991258


0,-3.42,-4.26,-0.56,-0.003772276,-0.02963818,-0.03729569,0.9988576


0,-3.42,-4.26,-0.56,-0.003772276,-0.02963818,-0.03729569,0.9988576


0,-2.79,-6.61,-1.04,-0.007654352,-0.02378038,-0.05785227,0.9980125


0,-1.58,-11.74,-2.19,-0.01759835,-0.01175862,-0.1025054,0.9945072


0,-1.58,-11.74,-2.19,-0.01759835,-0.01175862,-0.1025054,0.9945072


0,0.06,-18.29,-3.14,-0.02713317,0.004871249,-0.1588597,0.9869163


0,0.38,-19.6,-3.49,-0.03057095,0.008449285,-0.1700301,0.9849283


0,0.89,-22.02,-4.21,-0.03753603,0.01463321,-0.1905657,0.9808474


0,2.01,-26.65,-5.3,-0.04902123,0.02770349,-0.2294033,0.9717013


0,2.81,-30.67,-6.66,-0.06247531,0.03896364,-0.2625628,0.9621016


0,4.49,-33.79,-7.82,-0.07655402,0.05719655,-0.2871639,0.9531028


0,5.18,-35.56,-8.45,-0.0838442,0.06538744,-0.3010519,0.9476616


0,5.15,-36.24,-8.8,-0.08677222,0.06640936,-0.3065027,0.9455773


0,4.78,-37.51,-9.15,-0.08882815,0.06498478,-0.3170692,0.9419945


0,4.65,-39.8,-9.59,-0.09229493,0.0664411,-0.3357204,0.9350716


0,4.53,-41.12,-9.88,-0.09439244,0.06708469,-0.3464237,0.930903


0,4.53,-41.12,-9.88,-0.09439244,0.06708469,-0.3464237,0.930903


0,3.81,-43.42,-10.45,-0.09680635,0.06442404,-0.3653557,0.9235764


0,5.71,-42.25,-11.4,-0.1103925,0.08198228,-0.3535622,0.9252492


0,7.08,-39.03,-12.47,-0.1226766,0.09406529,-0.3251233,0.9329507


0,9.07,-35.99,-13.32,-0.1342208,0.11041,-0.2971671,0.9388749


0,9.07,-35.99,-13.32,-0.1342208,0.11041,-0.2971671,0.9388749


0,11.65,-34.83,-14.65,-0.1511522,0.1340097,-0.2829687,0.9376157


0,14.03,-34.44,-15.91,-0.1670096,0.1561963,-0.2748534,0.9338984


0,15.32,-34.34,-16.48,-0.1746539,0.1679707,-0.2713008,0.9314921


0,18.06,-34.36,-17.73,-0.1912118,0.1931125,-0.2651209,0.9251252


0,21.8,-34.93,-18.9,-0.2097741,0.2263176,-0.2610934,0.9146613


0,25.69,-35.43,-19.74,-0.2258441,0.259491,-0.2559763,0.9034019


0,27.06,-35.43,-19.99,-0.2308517,0.2708247,-0.2526677,0.8997335


0,27.98,-35.2,-20.15,-0.2337738,0.2782096,-0.2485648,0.8978668


0,27.98,-35.2,-20.15,-0.2337738,0.2782096,-0.2485648,0.8978668


0,30.41,-34.41,-20.21,-0.2381093,0.2967316,-0.2370517,0.893902


0,33.26,-33.37,-19.83,-0.2389794,0.3174151,-0.2237884,0.8899748


0,33.26,-33.37,-19.83,-0.2389794,0.3174151,-0.2237884,0.8899748


0,35.64,-32,-18.99,-0.2341604,0.3334305,-0.2102908,0.8886905


0,37.19,-31.03,-18.28,-0.2292823,0.3436277,-0.2015007,0.8881143


0,38.06,-31.03,-18.24,-0.2304964,0.3502908,-0.1998764,0.8855604


0,38.31,-30.96,-17.79,-0.2272886,0.3514032,-0.2001971,0.8858762


0,40.19,-30.92,-17.44,-0.2277524,0.365271,-0.1972409,0.8807962


0,51.94,-31.64,-17.81,-0.2518344,0.4541745,-0.1769161,0.8360656


0,61.21,-31.23,-18.02,-0.2651653,0.520558,-0.1520286,0.7972415


0,78.41,-30.39,-19.79,-0.2917153,0.6358261,-0.09525702,0.7082044


0,78.41,-30.39,-19.79,-0.2917153,0.6358261,-0.09525702,0.7082044


0,89.39,-28.55,-12.42,-0.246929,0.6965773,-0.1005204,0.6661096


0,89.64,-28.74,-12.44,-0.248358,0.6978823,-0.1010238,0.6641332


0,89.97,-28.98,-13.24,-0.2546459,0.700274,-0.09688789,0.6598366


0,90.1,-28.25,-15.42,-0.2630666,0.703252,-0.07877486,0.6557646


0,89.86,-28.18,-19.26,-0.2843786,0.7041741,-0.05533428,0.6482327


0,89.86,-28.43,-20.42,-0.2923293,0.7045929,-0.04974401,0.6446844


0,90.35,-29.64,-24.99,-0.3245648,0.7084403,-0.02769454,0.6261014


0,91.05,-30.88,-29.05,-0.3532679,0.7126001,-0.008055222,0.6060843


0,91.49,-31.4,-30.95,-0.3660417,0.7149079,0.001982761,0.5957485


0,98.15,-43.74,-47.77,-0.5034977,0.7399428,0.06079604,0.4419034


0,104.64,-50.39,-62.55,-0.5750955,0.7471638,0.1493855,0.2978175


0,105.21,-50.54,-63.36,-0.5770324,0.7475415,0.1566875,0.2892477


0,103.77,-50.05,-61.99,-0.5733114,0.7455762,0.1433048,0.3080484


0,88.53,-44.08,-41.67,-0.480886,0.7002449,-0.02104068,0.527222


0,83,-42.3,-35.79,-0.4421463,0.6711229,-0.0672673,0.5912494


0,70.68,-39.06,-25.52,-0.3583965,0.5919159,-0.1455599,0.7071066


0,59.48,-35.19,-16.56,-0.2675833,0.5057272,-0.1916386,0.797442


0,49.04,-31.58,-8.44,-0.1770471,0.4164858,-0.2175143,0.8648013


0,39.35,-28.13,-2.63,-0.1027618,0.3317564,-0.221279,0.9112702


0,35.95,-27.25,-0.53,-0.07697098,0.3009506,-0.222679,0.9240771


0,29.75,-24.09,4.02,-0.02038526,0.243831,-0.2103682,0.9465073


0,25.99,-19.87,10.56,0.04968994,0.2050839,-0.1877815,0.9592755


0,19.59,-11.76,14.47,0.1061609,0.1551672,-0.1214607,0.9746283


0,19.59,-11.76,14.47,0.1061609,0.1551672,-0.1214607,0.9746283


0,18.52,-10.29,14.79,0.1122097,0.1475417,-0.1083995,0.9766729


0,16.79,-8.13,14.97,0.1182854,0.1352531,-0.08850166,0.9797359


0,14.95,-6.91,14.94,0.1208944,0.1209868,-0.07612767,0.9823194


0,13.59,-6,15.11,0.1242369,0.1102968,-0.067052,0.983821


0,12.22,-5.79,15.08,0.1249772,0.09879301,-0.06373341,0.9851694


0,12.22,-5.79,15.08,0.1249772,0.09879301,-0.06373341,0.9851694


0,10.46,-5.51,14.85,0.1241969,0.08409967,-0.0592299,0.9869115


0,9.2,-5.27,14.6,0.1228643,0.07364201,-0.05563337,0.9881225


0,7.87,-5.21,14.42,0.1219868,0.0623209,-0.05358842,0.9891226


0,7.28,-5.14,14.33,0.1215258,0.05734666,-0.05231064,0.9895486


0,6.28,-5.18,14.1,0.1199695,0.04876832,-0.05149573,0.9902411


0,5.39,-5.13,13.91,0.1187459,0.04121343,-0.05006215,0.9908051


0,3.75,-5.09,13.6,0.1167812,0.02720208,-0.04793831,0.991627


0,3.15,-4.94,13.5,0.1162075,0.02220609,-0.04600896,0.9919103


0,2.84,-4.98,13.43,0.1157152,0.0195094,-0.04602868,0.9920235


0,2.24,-4.96,13.35,0.1152663,0.01436706,-0.04523903,0.9922


0,1.95,-4.71,13.33,0.1152547,0.01211838,-0.04278062,0.9923403


0,2.04,-4.73,13.18,0.1139181,0.01293372,-0.0430274,0.9924737


0,2.1,-5.01,13.17,0.1137526,0.01317534,-0.04551039,0.9923788


0,2.45,-5.63,13.15,0.1132964,0.01559028,-0.05122207,0.9921175


0,3.01,-6.55,14.62,0.1254979,0.01874179,-0.05998088,0.9901016


0,3.77,-7.1,15.67,0.1339678,0.02408757,-0.06578379,0.9885064


0,3.77,-7.1,15.67,0.1339678,0.02408757,-0.06578379,0.9885064


0,3.96,-7.34,15.43,0.1316988,0.02557978,-0.06802127,0.9886224


0,4.44,-9.22,11.37,0.0955666,0.03046569,-0.08374237,0.9914263


0,4.34,-9.38,11.02,0.09254767,0.02971808,-0.08495197,0.9916324


0,4.29,-9.85,10.26,0.08582282,0.02946989,-0.08878221,0.991909


0,4.24,-10.4,9.09,0.07551973,0.02954745,-0.09320503,0.9923389


0,4.5,-11.03,5.85,0.04698514,0.03412677,-0.09790123,0.9935004


0,4.92,-10.48,2.74,0.01986803,0.0405488,-0.09223949,0.9947125


0,5.34,-9.03,-0.92,-0.01166176,0.04706869,-0.07825926,0.995753


0,5.54,-8.41,-3.1,-0.03048725,0.05016014,-0.07190907,0.9956825


0,5.98,-8.21,-5.44,-0.05099871,0.05536165,-0.0689375,0.9947773


0,6.29,-8.2,-6.93,-0.06410873,0.05893731,-0.06795188,0.9938808


0,6.6,-8.84,-7.71,-0.07134684,0.06243573,-0.07290657,0.9928223


0,6.96,-10.47,-10.48,-0.09629437,0.06851179,-0.08517159,0.9893328


0,7.25,-11.91,-13.51,-0.1232693,0.07462703,-0.09542424,0.9849517


0,7.21,-12.01,-14,-0.1274897,0.07479065,-0.09600919,0.984345


0,7.26,-11.9,-15.01,-0.1361553,0.07594476,-0.09434139,0.9832567


0,7.5,-11.66,-15.56,-0.1409635,0.07818697,-0.09161891,0.9826608


0,7.83,-11.27,-15.76,-0.1427587,0.08073538,-0.0877213,0.9825511


0,8.11,-11.02,-16.1,-0.1457642,0.08310635,-0.08497848,0.9821531


0,8.65,-9.64,-17.18,-0.1546763,0.08681873,-0.07162235,0.9815335


0,9.04,-9.15,-17.95,-0.1612318,0.08999895,-0.06628735,0.9805664


0,9.71,-9.06,-18.96,-0.1701929,0.09617953,-0.06372692,0.9786331


0,10.33,-9.16,-20.5,-0.1837289,0.1024559,-0.06228948,0.9756364


0,10.72,-9.15,-21.98,-0.1965137,0.1065475,-0.06020743,0.9728335


0,10.84,-9.03,-22.89,-0.2042147,0.1078407,-0.0581254,0.9712303


0,11.16,-7.98,-28.15,-0.2480155,0.1109294,-0.043584,0.9613966


0,11.27,-7.43,-30.47,-0.2670978,0.111485,-0.03646613,0.9565041


0,11.17,-6.86,-33.04,-0.2880756,0.1100694,-0.029463,0.9508045


0,10.98,-6.39,-34.6,-0.3006417,0.1076999,-0.02456267,0.9473183


0,10.91,-6.08,-35.97,-0.3117323,0.1065924,-0.02090194,0.9439408


0,10.79,-5.77,-37.53,-0.3243371,0.1050303,-0.01723787,0.9399346


0,10.79,-5.76,-37.57,-0.3246589,0.1050087,-0.01711893,0.9398281


0,10.68,-5.7,-37.54,-0.3243585,0.1039367,-0.01696405,0.9400537


0,10.79,-5.69,-37.75,-0.3260903,0.1048417,-0.01637829,0.9393642


0,10.97,-5.76,-37.86,-0.3270623,0.1065266,-0.0163394,0.9388372


0,11.18,-5.74,-38.32,-0.3308439,0.1082531,-0.01514118,0.9373336


0,11.34,-5.7,-39.14,-0.3375358,0.1095494,-0.01356738,0.9348179


0,11.53,-5.61,-39.92,-0.3438509,0.1109224,-0.01151627,0.9323788


0,11.7,-5.53,-40.44,-0.3480393,0.1121178,-0.009844288,0.9306994


0,11.78,-5.47,-40.8,-0.3509264,0.1126182,-0.008758482,0.929565


0,11.87,-5.24,-41.44,-0.355958,0.1126974,-0.005981038,0.9276623


0,12.1,-4.87,-43.09,-0.3690217,0.113459,-0.0006274163,0.9224693


0,12.14,-4.68,-43.7,-0.37379,0.1131757,0.001638792,0.9205811


0,12.09,-4.55,-43.97,-0.3758652,0.1123527,0.002788477,0.919834


0,12.01,-4.37,-44.44,-0.3795078,0.1111148,0.00443173,0.9184812


0,11.94,-4.3,-44.57,-0.3805023,0.1103209,0.004887993,0.9181631


0,11.93,-4.31,-44.55,-0.3803495,0.1102742,0.00475516,0.9182327


0,11.98,-4.31,-44.57,-0.3805077,0.1106739,0.004940434,0.918118


0,12.01,-4.37,-44.56,-0.3804695,0.1111101,0.004548089,0.9180833


0,12.07,-4.46,-44.56,-0.380532,0.1118838,0.004023897,0.9179658


0,12.1,-4.53,-44.57,-0.3806615,0.1123516,0.003570684,0.9178568


0,12.18,-4.68,-44.64,-0.381328,0.1134787,0.002700224,0.9174444


0,12.22,-4.7,-44.67,-0.3815816,0.1138634,0.002702452,0.9172912


0,12.21,-4.82,-44.82,-0.3828687,0.1141721,0.001854532,0.9167185


0,12.16,-4.81,-44.87,-0.3832623,0.1137386,0.001817396,0.916608


0,12.13,-4.76,-44.81,-0.3827471,0.1133361,0.002059158,0.9168726


0,12.1,-4.78,-44.8,-0.3826818,0.1131616,0.001788464,0.916922


0,12.05,-4.75,-44.76,-0.3823412,0.1126641,0.001823097,0.9171252


0,11.93,-4.67,-44.61,-0.3810857,0.1114448,0.001919476,0.9177963


0,11.93,-4.58,-44.62,-0.3811023,0.1111514,0.002652533,0.9178232


0,11.93,-4.58,-44.62,-0.3811023,0.1111514,0.002652533,0.9178232


0,12.01,-4.61,-44.66,-0.381442,0.1118889,0.002716554,0.9175922


0,12.02,-4.59,-44.65,-0.3813474,0.111904,0.002900786,0.9176291


0,11.99,-4.53,-44.62,-0.3810652,0.111469,0.003253906,0.9177981


0,11.93,-4.46,-44.56,-0.3805366,0.1107622,0.003558987,0.9181018


0,11.92,-4.46,-44.56,-0.3805369,0.110682,0.003525777,0.9181114


0,11.91,-4.48,-44.56,-0.3805514,0.110667,0.003331789,0.918108


0,11.88,-4.46,-44.55,-0.380458,0.1103619,0.003383315,0.9181833


0,11.85,-4.45,-44.52,-0.3802114,0.1100898,0.003335288,0.9183183


0,11.79,-4.44,-44.44,-0.3795649,0.1095786,0.003140107,0.9186475


0,11.77,-4.39,-44.38,-0.3790492,0.1092577,0.003418813,0.9188976


0,11.78,-4.42,-44.37,-0.3789898,0.1094355,0.003200994,0.9189017


0,11.79,-4.42,-44.37,-0.3789895,0.1095157,0.003234069,0.9188921


0,11.77,-4.42,-44.33,-0.3786694,0.1093564,0.003129754,0.9190435


0,11.75,-4.39,-44.33,-0.3786489,0.1090988,0.003305053,0.9190819


0,11.68,-4.38,-44.28,-0.3782428,0.1085063,0.00310687,0.91932


0,11.67,-4.42,-44.28,-0.3782708,0.1085555,0.002751931,0.9193038


0,11.65,-4.43,-44.26,-0.3781178,0.1084279,0.002586502,0.9193822


0,11.64,-4.42,-44.25,-0.3780308,0.1083156,0.002624547,0.9194311


0,11.63,-4.4,-44.22,-0.3777765,0.1081713,0.002724227,0.9195523


0,11.56,-4.38,-44.19,-0.3775235,0.1075456,0.002626306,0.9197298


0,11.43,-4.32,-44.13,-0.3770037,0.1063095,0.002625491,0.9200867


0,11.34,-4.31,-44.09,-0.3766777,0.1055554,0.002373091,0.9203077


0,11.31,-4.32,-44.08,-0.3766048,0.1053469,0.002184726,0.9203619


0,11.19,-4.28,-44.01,-0.3760178,0.1042552,0.002048922,0.9207265


0,11.15,-4.28,-44.01,-0.3760185,0.1039338,0.001917665,0.9207628


0,10.91,-4.2,-43.9,-0.3750856,0.1017489,0.001677291,0.9213876


0,10.78,-4.14,-43.85,-0.3746465,0.1005112,0.001691751,0.921702


0,10.75,-4.13,-43.87,-0.3748015,0.1002375,0.00169182,0.9216688


0,10.76,-4.15,-43.88,-0.3748946,0.1003821,0.001571989,0.9216154


0,10.76,-4.17,-43.87,-0.3748269,0.1004465,0.001401926,0.9216362


0,10.68,-4.17,-43.79,-0.3741843,0.09980385,0.001070574,0.9219675


0,10.58,-4.13,-43.74,-0.3737576,0.09887126,0.001023624,0.9222412


0,10.58,-4.14,-43.75,-0.3738444,0.09890325,0.0009515623,0.9222026


0,10.56,-4.11,-43.75,-0.3738256,0.09864603,0.001128397,0.9222375


0,10.52,-4.07,-43.73,-0.37364,0.09819597,0.001303553,0.9223606


0,10.51,-4.05,-43.74,-0.3737081,0.0980512,0.001440915,0.9223482


0,10.48,-4.06,-43.72,-0.3735537,0.09784202,0.001245299,0.9224332


0,10.46,-4.04,-43.73,-0.3736219,0.09761675,0.001350035,0.9224293


0,10.49,-4.05,-43.76,-0.3738693,0.09788997,0.001392771,0.9223001


0,10.47,-4.04,-43.76,-0.3738633,0.09769689,0.001408215,0.9223229


